📺央视频道,#genre#
广东卫视,http://144.255.16.170:6688/udp/239.21.1.92:5002
浙江卫视,http://60.4.29.183:8077/rtp/239.253.92.90:8020
浙江卫视,http://106.87.50.96:8888/rtp/235.254.198.63:1528
浙江卫视,http://115.171.216.84:4000/udp/225.1.8.46:8036
浙江卫视,http://115.171.80.124:1688/udp/225.1.8.46:8036
浙江卫视,http://171.8.138.185:8800/rtp/239.16.20.71:10710
浙江卫视,http://114.226.0.210:4022/rtp/239.49.8.139:6000
湖南卫视,http://39.165.39.49:19901/tsfile/live/1140_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://115.171.216.84:4000/udp/225.1.8.41:8012
湖南卫视,http://60.4.29.183:8077/rtp/239.253.92.84:8015
湖南卫视,http://223.198.240.151:4000/rtp/239.253.64.114:5140
湖南卫视,http://106.87.50.96:8888/rtp/235.254.198.62:1524
湖南卫视,http://115.171.80.124:1688/udp/225.1.8.41:8012
北京卫视,http://39.165.39.49:19901/tsfile/live/1130_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://60.4.29.183:8077/rtp/239.253.92.220:6229
北京卫视,http://115.171.216.84:4000/udp/225.1.8.120:8002
北京卫视,http://115.171.216.84:4000/rtp/225.1.8.128:8002
北京卫视,http://114.242.62.109:888/hls/17/index.m3u8
北京卫视,http://60.4.29.183:8077/rtp/239.253.92.87:8014
湖北卫视,http://115.171.80.124:1688/udp/225.1.8.47:8044
湖北卫视,http://106.87.50.96:8888/rtp/235.254.198.72:1564
湖北卫视,http://114.254.80.164:8888/rtp/239.3.1.138:8044
湖北卫视,http://144.255.16.170:6688/udp/239.21.1.163:5002
湖北卫视,http://59.174.116.93:4022/rtp/239.254.96.115:8664
湖北卫视,http://223.198.240.151:4000/rtp/239.253.64.207:5140
黑龙江卫视,http://115.171.216.84:4000/udp/225.1.8.42:8016
黑龙江卫视,http://60.4.29.183:8077/rtp/239.253.92.85:8016
黑龙江卫视,http://106.87.50.96:8888/rtp/235.254.198.70:1556
黑龙江卫视,http://171.8.138.185:8800/rtp/239.16.20.99:10990
黑龙江卫视,http://220.176.218.207:9000/udp/239.252.219.211:5140
黑龙江卫视,http://114.226.0.210:4022/rtp/239.49.8.14:9426
安徽卫视,http://106.87.50.96:8888/rtp/235.254.198.65:1536
安徽卫视,http://144.255.16.170:6688/udp/239.21.1.159:5002
安徽卫视,http://115.171.80.124:1688/udp/225.1.8.52:8064
安徽卫视,http://220.176.218.207:9000/udp/239.252.220.83:5140
安徽卫视,http://114.226.0.210:4022/rtp/239.49.8.204:6000
安徽卫视,http://223.198.240.151:4000/rtp/239.253.64.129:5140
重庆卫视,http://115.171.80.124:1688/udp/225.1.8.172:8162
重庆卫视,http://144.255.16.170:6688/udp/239.21.1.233:5002
重庆卫视,http://114.226.0.210:4022/rtp/239.49.8.57:9830
重庆卫视,http://114.226.212.154:8787/rtp/239.49.8.57:9830
重庆卫视,http://220.176.218.207:9000/udp/239.252.220.94:5140
重庆卫视,http://123.118.52.208:8686/rtp/239.3.1.122:8160
东方卫视,http://60.4.29.183:8077/rtp/239.253.92.89:8019
东方卫视,http://106.87.50.96:8888/rtp/235.254.198.73:1568
东方卫视,http://115.171.216.84:4000/udp/225.1.8.45:8032
东方卫视,http://115.171.80.124:1688/udp/225.1.8.45:8032
东方卫视,http://114.226.212.154:8787/rtp/239.49.8.17:9606
东方卫视,http://144.255.16.170:6688/udp/239.21.1.111:5002
东南卫视,http://60.4.29.183:8077/rtp/239.253.92.201:6146
东南卫视,http://171.8.138.185:8800/rtp/239.16.20.82:10820
东南卫视,http://106.87.50.96:8888/rtp/235.254.198.129:7980
东南卫视,http://1.192.240.99:8188/rtp/239.16.20.82:10820
东南卫视,http://116.9.34.226:4000/udp/239.81.0.215:4056
