📺央视频道,#genre#
深圳卫视,http://123.114.99.216:4022/rtp/239.3.1.134:8020
深圳卫视,http://121.29.169.87:2083/rtp/239.253.92.86:8017
三沙卫视,http://14.145.179.245:8888/udp/239.253.43.113:5146
三沙卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=ssws
三沙卫视,http://123.118.54.253:8686/rtp/239.3.1.155:4120
三沙卫视,http://220.176.218.207:9000/rtp/239.252.219.76:5140
三沙卫视,http://119.135.193.13:10000/udp/239.253.43.113:5146
三沙卫视,http://106.59.2.11:55555/rtp/239.200.201.136:8140
天津卫视,http://tv.sohu.blog/d/fjbst.php?id=191
天津卫视,http://60.26.63.145:8000/rtp/225.1.1.111:5002
天津卫视,http://114.238.59.73:4000/rtp/239.49.8.148:6000
天津卫视,http://36.24.65.177:8888/udp/233.50.201.104:5140
天津卫视,http://171.8.171.176:8800/rtp/239.16.20.96:10960
天津卫视,http://114.238.59.73:4000/rtp/239.49.8.35:8620
西藏卫视,http://106.59.2.11:55555/rtp/239.200.200.61:8312
西藏卫视,http://116.9.34.226:4000/udp/239.81.0.55:4056
西藏卫视,http://106.59.2.37:55555/rtp/239.200.200.61:8312
西藏卫视,http://180.112.58.55:8800/rtp/239.49.0.245:8000
西藏卫视,http://123.118.54.253:8686/rtp/239.3.1.47:8164
西藏卫视,http://106.116.240.220:9999/rtp/239.254.200.88:8164
新疆卫视,http://106.59.2.11:55555/rtp/239.200.200.62:8316
新疆卫视,http://106.59.2.37:55555/rtp/239.200.200.62:8316
新疆卫视,http://220.176.218.207:9000/rtp/239.252.219.100:5140
新疆卫视,http://116.9.34.226:4000/udp/239.81.0.46:4056
新疆卫视,http://180.112.58.55:8800/rtp/239.49.0.178:8000
新疆卫视,http://123.118.54.253:8686/rtp/239.3.1.48:8160
云南卫视,http://183.236.43.98:4013/udp/239.253.43.37:5146
云南卫视,http://171.8.171.176:8800/rtp/239.16.20.85:10850
云南卫视,http://36.136.38.87:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://106.59.2.11:55555/rtp/239.200.200.145:8840
云南卫视,http://106.59.2.37:55555/rtp/239.200.200.145:8840
云南卫视,http://123.114.99.216:4022/rtp/239.3.1.26:8108

🌊港·澳·台,#genre#
